timestamp,position,velocity,acceleration,attitude,body_rate
1320000,1,0,0,0,0
1352000,1,0,0,0,0
1420000,1,0,0,0,0
1520000,1,0,0,0,0
1620000,1,0,0,0,0
1720000,1,0,0,0,0
1820000,1,0,0,0,0
1920000,1,0,0,0,0
2020000,1,0,0,0,0
2128000,1,0,0,0,0
2224000,1,0,0,0,0
2320000,1,0,0,0,0
2420000,1,0,0,0,0
2520000,1,0,0,0,0
2620000,1,0,0,0,0
2720000,1,0,0,0,0
2820000,1,0,0,0,0
2920000,1,0,0,0,0
3020000,1,0,0,0,0
3120000,1,0,0,0,0
3220000,1,0,0,0,0
3320000,1,0,0,0,0
3420000,1,0,0,0,0
3520000,1,0,0,0,0
3620000,1,0,0,0,0
3720000,1,0,0,0,0
3820000,1,0,0,0,0
3920000,1,0,0,0,0
4020000,1,0,0,0,0
4120000,1,0,0,0,0
4220000,1,0,0,0,0
4320000,1,0,0,0,0
4420000,1,0,0,0,0
4520000,1,0,0,0,0
4620000,1,0,0,0,0
4720000,1,0,0,0,0
4820000,1,0,0,0,0
4920000,1,0,0,0,0
5020000,1,0,0,0,0
5120000,1,0,0,0,0
5220000,1,0,0,0,0
5320000,1,0,0,0,0
5420000,1,0,0,0,0
5520000,1,0,0,0,0
5620000,1,0,0,0,0
5720000,1,0,0,0,0
5820000,1,0,0,0,0
5920000,1,0,0,0,0
6020000,1,0,0,0,0
6120000,1,0,0,0,0
6220000,1,0,0,0,0
6320000,1,0,0,0,0
6420000,1,0,0,0,0
6520000,1,0,0,0,0
6620000,1,0,0,0,0
6720000,1,0,0,0,0
6820000,1,0,0,0,0
6920000,1,0,0,0,0
7020000,1,0,0,0,0
7120000,1,0,0,0,0
7220000,1,0,0,0,0
7320000,1,0,0,0,0
7420000,1,0,0,0,0
7520000,1,0,0,0,0
7620000,1,0,0,0,0
7720000,1,0,0,0,0
7820000,1,0,0,0,0
7920000,1,0,0,0,0
8020000,1,0,0,0,0
8120000,1,0,0,0,0
8220000,1,0,0,0,0
8320000,1,0,0,0,0
8420000,1,0,0,0,0
8520000,1,0,0,0,0
8620000,1,0,0,0,0
8720000,1,0,0,0,0
8820000,1,0,0,0,0
8920000,1,0,0,0,0
9020000,1,0,0,0,0
9120000,1,0,0,0,0
9220000,1,0,0,0,0
9320000,1,0,0,0,0
9420000,1,0,0,0,0
9520000,1,0,0,0,0
9620000,1,0,0,0,0
9720000,1,0,0,0,0
9820000,1,0,0,0,0
9920000,1,0,0,0,0
10020000,1,0,0,0,0
10120000,1,0,0,0,0
10220000,1,0,0,0,0
10320000,1,0,0,0,0
10420000,1,0,0,0,0
10520000,1,0,0,0,0
10620000,1,0,0,0,0
10720000,1,0,0,0,0
10820000,1,0,0,0,0
10920000,1,0,0,0,0
11020000,1,0,0,0,0
11120000,1,0,0,0,0
11220000,1,0,0,0,0
11320000,1,0,0,0,0
11420000,1,0,0,0,0
11520000,1,0,0,0,0
11620000,1,0,0,0,0
11720000,1,0,0,0,0
11820000,1,0,0,0,0
11920000,1,0,0,0,0
12020000,1,0,0,0,0
12120000,1,0,0,0,0
12220000,1,0,0,0,0
12320000,1,0,0,0,0
12420000,1,0,0,0,0
12520000,1,0,0,0,0
12620000,1,0,0,0,0
12720000,1,0,0,0,0
12820000,1,0,0,0,0
12920000,1,0,0,0,0
13020000,1,0,0,0,0
13120000,1,0,0,0,0
13220000,1,0,0,0,0
13320000,1,0,0,0,0
13420000,1,0,0,0,0
13520000,1,0,0,0,0
