timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
804000,0.0,0.0,0.0,1
2000000,0.0,0.0,0.0,1
2800000,0.0,0.0,0.0,1
4000000,1.7341038e-11,9.028176e-05,0.0,0
4800000,2.777649e-11,0.0001799766,0.00040000002,0
6000000,4.1915894e-11,0.00016859654,0.0003538944,0
6800000,5.042467e-11,0.0001554718,0.00032614908,0
8000000,6.195356e-11,4.6916244e-05,0.0002885558,0
8800000,6.889139e-11,5.057308e-05,0.00026593302,0
10000000,7.829174e-11,0.00014553794,0.00074231887,0
10800000,8.394866e-11,0.000138929,0.00068412104,0
12000000,9.161344e-11,0.00013228026,0.0008684853,0
12800000,9.622593e-11,0.00012671073,0.0008003961,0
14000000,1.02475584e-10,0.000107722924,0.00070813915,0
14800000,1.06236485e-10,0.00010407869,0.000652621,0
16000000,1.11332284e-10,0.00020163524,0.00092959835,0
32800000,1.11332284e-10,0.00020163524,0.00092959835,1
33200000,1.11332284e-10,0.00020163524,0.00092959835,1
33600000,1.11332284e-10,0.00020163524,0.00092959835,1
