timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,496000,1310988,1310988,-2.3435829e-05,-2.0240012e-05,-6.391605e-06,7.6614466e-05,-9.576126e-06,-0.039193083,4000,4000,0,0
1000000,996000,1310988,1310988,-8.522113e-06,2.8762146e-05,-3.1957773e-06,-0.00022505497,-2.3941335e-05,-0.03908774,4000,4000,0,0
1500000,1496000,1310988,1310988,4.261061e-06,1.2783176e-05,9.5873775e-06,-0.0001388637,0.00016280639,-0.03876213,4000,4000,0,0
2000000,1996000,1310988,1310988,1.1717916e-05,1.3848429e-05,-1.4913709e-05,0.0002777274,-6.703697e-05,-0.03947081,4000,4000,0,0
2500000,2496000,1310988,1310988,-3.1957954e-06,-1.0652656e-06,2.1305261e-06,0.00029688107,2.8731109e-05,-0.039260123,4000,4000,0,0
3000000,2996000,1310988,1310988,8.522155e-06,1.2783166e-05,-1.4913689e-05,2.3942017e-05,-5.2671752e-05,-0.039557006,4000,4000,0,0
3500000,3496000,1310988,1310988,2.237055e-05,3.1957868e-06,-7.4568784e-06,-0.00073741423,-0.000105344196,-0.039240967,4000,4000,0,0
4000000,3996000,1310988,1310988,-1.9174742e-05,-9.587397e-06,1.8109511e-05,7.1826056e-05,-8.140218e-05,-0.03908774,4000,4000,0,0
4500000,4496000,1310988,1310988,3.1957952e-06,8.522117e-06,-2.130528e-06,0.00017717092,5.7461522e-05,-0.038991973,4000,4000,0,0
5000000,4996000,1310988,1310988,9.587406e-06,4.2610395e-06,-1.065263e-05,0.0002777274,-0.00020111229,-0.03911647,4000,4000,0,0
5500000,5496000,1310988,1310988,-4.2610136e-06,-1.7044207e-05,-2.2370583e-05,0.0014317326,-0.00017717025,-0.039106894,4000,4000,0,0
6000000,5996000,1310988,1310988,-1.06526395e-05,8.522111e-06,-7.4568684e-06,0.000114921684,0.00013407599,-0.03925534,4000,4000,0,0
6500000,6496000,1310988,1310988,-1.704423e-05,-3.1957925e-06,1.0652652e-05,0.00017717094,0.00022026726,-0.038972817,4000,4000,0,0
7000000,6996000,1310988,1310988,2.0240008e-05,-2.4501132e-05,-2.2370521e-05,-3.8307233e-05,-0.00019153545,-0.03940857,4000,4000,0,0
7500000,7496000,1310988,1310988,-1.0652652e-05,5.3263225e-06,9.587372e-06,3.8307233e-05,-0.00012449782,-0.038972817,4000,4000,0,0
8000000,7996000,1310988,1310988,8.522092e-06,-2.0240033e-05,-1.0653029e-06,-0.0012449849,2.8731107e-05,-0.03925534,4000,4000,0,0
8500000,8496000,1310988,1310988,-1.9291405e-11,1.9174755e-05,-1.1717919e-05,-0.00010534488,-5.2671756e-05,-0.03930322,4000,4000,0,0
9000000,8996000,1310988,1310988,-2.2370556e-05,2.450109e-05,7.456838e-06,0.0003399767,-0.00015322825,-0.039126046,4000,4000,0,0
