timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
800000,0.0,0.0,0.0,1
1608000,0.0,0.0,0.0,1
2808000,0.0,0.0,0.0,1
3608000,0.0,0.0,0.0,1
4808000,0.0,0.0,0.0,1
5608000,0.0,0.0,0.0,1
6808000,0.0,0.0,0.0,1
7608000,0.0,0.0,0.0,1
8808000,0.0,0.0,0.0,1
9608000,0.0,0.0,0.0,1
10808000,0.0,0.0,0.0,1
11808000,0.0,0.0,0.0,1
12808000,0.0,0.0,0.0,1
13608000,0.0,0.0,0.0,1
14808000,0.0,0.0,0.0,1
15808000,0.0,0.0,0.0,1
16208000,0.0,0.0,0.0,1
33008000,0.0,0.0,0.0,1
33408000,0.0,0.0,0.0,1
33808000,0.0,0.0,0.0,1
35008000,0.0,0.0,0.0,1
