timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
20000,0,0,1,0,0,0,0,0
524000,0,0,1,0,0,0,0,0
1028000,0,0,1,0,0,0,0,0
1256000,0,0,1,0,0,0,0,0
1520000,0,0,1,0,0,0,0,0
2024000,0,0,1,0,0,0,0,0
2528000,0,0,1,0,0,0,0,0
3032000,0,0,1,0,0,0,0,0
3536000,0,0,1,0,0,0,0,0
4040000,0,0,1,0,0,0,0,0
4544000,0,0,1,0,0,0,0,0
5048000,0,0,1,0,0,0,0,0
5552000,0,0,1,0,0,0,0,0
6056000,0,0,1,0,0,0,0,0
6404000,0,0,1,0,0,0,0,0
6452000,0,0,1,0,0,0,0,0
6956000,0,0,1,0,0,0,0,0
7460000,0,0,1,0,0,0,0,0
7964000,0,0,1,0,0,0,0,0
8468000,0,0,1,0,0,0,0,0
8972000,0,0,1,0,0,0,0,0
9476000,0,0,1,0,0,0,0,0
9980000,0,0,1,0,0,0,0,0
10484000,0,0,1,0,0,0,0,0
10988000,0,0,1,0,0,0,0,0
11312000,0,0,1,0,0,0,0,0
11816000,0,0,1,0,0,0,0,0
12320000,0,0,1,0,0,0,0,0
12824000,0,0,1,0,0,0,0,0
13328000,0,0,1,0,0,0,0,0
13832000,0,0,1,0,0,0,0,0
14336000,0,0,1,0,0,0,0,0
14840000,0,0,1,0,0,0,0,0
15344000,0,0,1,0,0,0,0,0
15848000,0,0,1,0,0,0,0,0
16352000,1,0,1,0,0,0,0,0
16856000,1,0,1,0,0,0,0,0
17360000,1,0,1,0,0,0,0,0
17864000,1,0,1,0,0,0,0,0
18368000,1,0,1,0,0,0,0,0
18872000,1,0,1,0,0,0,0,0
19376000,1,0,1,0,0,0,0,0
19880000,1,0,1,0,0,0,0,0
20384000,1,0,1,0,0,0,0,0
20888000,1,0,1,0,0,0,0,0
21392000,1,0,1,0,0,0,0,0
21896000,1,0,1,0,0,0,0,0
22400000,1,0,1,0,0,0,0,0
22904000,1,0,1,0,0,0,0,0
23408000,1,0,1,0,0,0,0,0
23912000,1,0,1,0,0,0,0,0
24416000,1,0,1,0,0,0,0,0
24920000,1,0,1,0,0,0,0,0
25424000,1,0,1,0,0,0,0,0
25928000,1,0,1,0,0,0,0,0
26432000,1,0,1,0,0,0,0,0
26936000,1,0,1,0,0,0,0,0
27440000,1,0,1,0,0,0,0,0
27944000,1,0,1,0,0,0,0,0
28448000,1,0,1,0,0,0,0,0
28952000,1,0,1,0,0,0,0,0
29456000,1,0,1,0,0,0,0,0
29960000,1,0,1,0,0,0,0,0
30464000,1,0,1,0,0,0,0,0
30968000,1,0,1,0,0,0,0,0
31472000,1,0,1,0,0,0,0,0
31976000,1,0,1,0,0,0,0,0
32480000,1,0,1,0,0,0,0,0
32984000,1,0,1,0,0,0,0,0
33488000,1,0,1,0,0,0,0,0
33992000,1,0,1,0,0,0,0,0
34496000,1,0,1,0,0,0,0,0
35000000,1,0,1,0,0,0,0,0
35504000,1,0,1,0,0,0,0,0
36008000,1,0,1,0,0,0,0,0
36512000,1,0,1,0,0,0,0,0
37016000,1,0,1,0,0,0,0,0
37520000,1,0,1,0,0,0,0,0
38024000,1,0,1,0,0,0,0,0
38528000,1,0,1,0,0,0,0,0
39032000,1,0,1,0,0,0,0,0
39536000,1,0,1,0,0,0,0,0
40040000,1,0,1,0,0,0,0,0
40544000,1,0,1,0,0,0,0,0
41048000,1,0,1,0,0,0,0,0
