timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
696000,696000,0.0,0.0,0.0,100.25,100.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.27000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996000,996000,0.0,0.0,0.0,1.2220869,1.2220869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.315936,0.0,0.0,nan,0.0,0.0,0.25696415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496000,1496000,0.0,0.0,0.0,0.78918254,0.7891824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.222849,0.0,0.0,nan,0.0,0.0,0.25446185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996000,1996000,0.0,0.0,0.0,0.53055465,0.53056467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.946929,0.0,0.0,nan,0.0,0.0,0.2544041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496000,2496000,0.0,0.0,0.0,0.52363884,0.52367353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866009,0.0,0.0,nan,0.0,0.0,0.2541738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996000,2996000,0.0,0.0,0.0,0.56027997,0.560295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.881179,0.0,0.0,nan,0.0,0.0,0.2537213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496000,3496000,0.0,0.0,0.0,0.54603183,0.546016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.933038,0.0,0.0,nan,0.0,0.0,0.25325847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996000,3996000,0.0,0.0,0.0,0.5217488,0.5217289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.992168,0.0,0.0,nan,0.0,0.0,0.25285995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496000,4496000,0.0,0.0,0.0,0.4911324,0.49113852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.024772,0.0,0.0,nan,0.0,0.0,0.25253206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4996000,4996000,0.0,0.0,0.0,0.47626486,0.4762842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04313,0.0,0.0,nan,0.0,0.0,0.25226393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
