timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
148000,126666,6620172,488.4777,11.827759,95593.7,1.1358113
212000,189333,6620172,488.372,11.827759,95594.93,1.1358259
272000,252000,6620172,488.3535,11.827759,95595.15,1.1358285
336000,316000,6620172,488.38257,11.827759,95594.805,1.1358244
400000,378666,6620172,488.4037,11.827759,95594.58,1.1358217
464000,441333,6620172,488.43277,11.827759,95594.22,1.1358174
524000,504000,6620172,488.28745,11.827759,95595.9,1.1358374
588000,568000,6620172,488.35617,11.827759,95595.09,1.1358279
652000,630666,6620172,488.4037,11.827759,95594.56,1.1358215
716000,693333,6620172,488.36935,11.827759,95594.95,1.1358262
776000,756000,6620172,488.41428,11.827759,95594.45,1.1358203
840000,820000,6620172,488.4592,11.827759,95593.945,1.1358142
904000,882666,6620172,488.32443,11.827759,95595.45,1.1358321
968000,945333,6620172,488.35617,11.827759,95595.1,1.1358279
1028000,1008000,6620172,488.3905,11.827759,95594.73,1.1358235
1092000,1072000,6620172,488.35083,11.827759,95595.164,1.1358287
1156000,1134666,6620172,488.31122,11.827759,95595.625,1.1358342
1220000,1197333,6620172,488.29276,11.827759,95595.84,1.1358368
1280000,1260000,6620172,488.36935,11.827759,95594.97,1.1358263
1344000,1324000,6620172,488.4592,11.827759,95593.914,1.1358138
1408000,1386666,6620172,488.35083,11.827759,95595.164,1.1358287
1472000,1449333,6620172,488.4856,11.827789,95593.625,1.1358104
1532000,1512000,6620172,488.36145,11.827789,95595.05,1.1358273
1596000,1576000,6620172,488.3773,11.827789,95594.85,1.1358249
1660000,1638666,6620172,488.36145,11.827789,95595.05,1.1358273
1720000,1700000,6620172,488.3482,11.827789,95595.21,1.1358292
1784000,1764000,6620172,488.3905,11.827789,95594.71,1.1358232
1848000,1828000,6620172,488.39578,11.827789,95594.66,1.1358227
1912000,1890666,6620172,488.4037,11.827789,95594.57,1.1358216
1976000,1953333,6620172,488.4037,11.827789,95594.56,1.1358215
2036000,2016000,6620172,488.3535,11.827789,95595.125,1.1358283
2100000,2080000,6620172,488.46182,11.827789,95593.9,1.1358137
2164000,2142666,6620172,488.2901,11.827789,95595.875,1.1358371
2224000,2204000,6620172,488.42218,11.827789,95594.35,1.135819
2288000,2268000,6620172,488.4037,11.827789,95594.58,1.1358217
2352000,2332000,6620172,488.39578,11.827789,95594.66,1.1358227
2416000,2394666,6620172,488.38522,11.827789,95594.77,1.135824
2480000,2457333,6620172,488.3086,11.827789,95595.66,1.1358345
2540000,2520000,6620172,488.31387,11.827789,95595.6,1.1358339
2604000,2584000,6620172,488.36673,11.827789,95594.99,1.1358266
2668000,2646666,6620172,488.37463,11.827789,95594.89,1.1358254
2732000,2709333,6620172,488.33237,11.827789,95595.38,1.1358312
2792000,2772000,6620172,488.41428,11.827789,95594.44,1.13582
2856000,2836000,6620172,488.335,11.827789,95595.34,1.1358309
2920000,2898666,6620172,488.38522,11.827789,95594.78,1.1358241
2984000,2961333,6620172,488.35617,11.827789,95595.1,1.1358279
3044000,3024000,6620172,488.4037,11.827789,95594.555,1.1358213
3108000,3088000,6620172,488.2663,11.827789,95596.13,1.1358402
3172000,3150666,6620172,488.3773,11.827789,95594.85,1.1358249
3236000,3213333,6620172,488.39578,11.827789,95594.66,1.1358227
3296000,3276000,6620172,488.40634,11.827789,95594.52,1.1358211
3360000,3340000,6620172,488.45126,11.827789,95594.016,1.135815
3424000,3402666,6620172,488.43542,11.827789,95594.21,1.1358173
3488000,3465333,6620172,488.2478,11.827789,95596.336,1.1358427
3548000,3528000,6620172,488.4671,11.827789,95593.82,1.1358128
3612000,3590666,6620172,488.40897,11.827789,95594.516,1.135821
3676000,3654666,6620172,488.3482,11.827789,95595.19,1.135829
3740000,3717333,6620172,488.3905,11.827789,95594.72,1.1358234
3800000,3780000,6620172,488.335,11.827789,95595.36,1.135831
3864000,3844000,6620172,488.36407,11.827789,95595.016,1.135827
3928000,3906666,6620172,488.43542,11.827789,95594.195,1.1358172
3992000,3969333,6620172,488.31915,11.827789,95595.52,1.1358329
4052000,4032000,6620172,488.43277,11.827789,95594.22,1.1358174
4116000,4096000,6620172,488.3773,11.827789,95594.85,1.1358249
4180000,4158666,6620172,488.39313,11.827789,95594.68,1.135823
4244000,4221333,6620172,488.34027,11.827789,95595.305,1.1358304
4304000,4284000,6620172,488.35617,11.827789,95595.12,1.1358281
4368000,4348000,6620172,488.44336,11.827789,95594.12,1.1358163
4432000,4410666,6620172,488.33237,11.827789,95595.38,1.1358312
4496000,4473333,6620172,488.43277,11.827789,95594.22,1.1358174
4556000,4536000,6620172,488.4037,11.827789,95594.57,1.1358216
4620000,4600000,6620172,488.37463,11.827789,95594.91,1.1358256
4684000,4662666,6620172,488.26102,11.827789,95596.21,1.135841
4748000,4725333,6620172,488.38522,11.827789,95594.77,1.135824
4808000,4788000,6620172,488.4592,11.827789,95593.94,1.1358141
4872000,4852000,6620172,488.38522,11.827789,95594.78,1.1358241
4936000,4914666,6620172,488.36935,11.827789,95594.95,1.1358262
5000000,4977333,6620172,488.42218,11.827789,95594.36,1.1358191
5060000,5040000,6620172,488.3905,11.827789,95594.73,1.1358235
5124000,5104000,6620172,488.3535,11.827789,95595.14,1.1358284
5188000,5166666,6620172,488.34555,11.827789,95595.22,1.1358293
5252000,5229333,6620172,488.38785,11.827789,95594.76,1.1358238
5312000,5292000,6620172,488.32178,11.827789,95595.484,1.1358325
5376000,5356000,6620172,488.43277,11.827789,95594.234,1.1358176
5440000,5418666,6620172,488.3773,11.827789,95594.85,1.1358249
5504000,5481333,6620172,488.39578,11.827789,95594.66,1.1358227
5564000,5544000,6620172,488.34555,11.827789,95595.24,1.1358296
5628000,5608000,6620172,488.44336,11.827789,95594.12,1.1358163
5692000,5670666,6620172,488.40897,11.827789,95594.5,1.1358207
5756000,5733333,6620172,488.3535,11.827789,95595.13,1.1358283
5816000,5796000,6620172,488.34027,11.827789,95595.29,1.1358302
5880000,5860000,6620172,488.35617,11.827789,95595.1,1.1358279
5944000,5922666,6620172,488.37463,11.827789,95594.91,1.1358256
6008000,5985333,6620172,488.35083,11.827789,95595.16,1.1358286
6068000,6048000,6620172,488.3297,11.827789,95595.41,1.1358316
6132000,6112000,6620172,488.39313,11.827789,95594.695,1.1358231
6196000,6174666,6620172,488.34027,11.827789,95595.29,1.1358302
6260000,6237333,6620172,488.39313,11.827789,95594.68,1.135823
6320000,6300000,6620172,488.3773,11.827789,95594.87,1.1358252
6384000,6364000,6620172,488.40634,11.827789,95594.53,1.1358212
6448000,6426666,6620172,488.3588,11.827789,95595.086,1.1358278
6512000,6489333,6620172,488.4592,11.827789,95593.92,1.135814
6572000,6552000,6620172,488.36935,11.827789,95594.97,1.1358263
6636000,6616000,6620172,488.42484,11.827789,95594.336,1.1358188
6700000,6678666,6620172,488.38785,11.827789,95594.74,1.1358237
6764000,6741333,6620172,488.3271,11.827789,95595.43,1.1358318
6824000,6804000,6620172,488.43277,11.827789,95594.22,1.1358174
6888000,6868000,6620172,488.44336,11.827789,95594.09,1.135816
